movieId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2687,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2681,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2683,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
71282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
108715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
71535,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
65225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71823,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71530,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
53189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
95,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
94,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
97,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
83478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102716,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37477,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
89965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108825,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
41566,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
79397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41569,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
40966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83613,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1177,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1176,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1175,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1179,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
76089,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27618,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
68269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27611,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
94070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
97938,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
47810,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59037,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
97936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
876,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7180,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
875,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
72703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72701,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
79539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84772,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
82059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8019,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
88566,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8015,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
8014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34552,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7454,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
133832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7453,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
7450,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26629,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7458,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
2034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4597,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4594,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
65088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2749,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60904,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26564,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26565,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
26562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66762,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8295,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
96911,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87192,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
81535,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61236,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
27728,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
65261,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
393,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
391,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104283,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2303,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4720,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2307,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
104280,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5843,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5842,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5841,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
93134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74488,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
104272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98109,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3744,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3745,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
3742,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3740,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
3741,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4620,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
4621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4624,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4625,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4629,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
79008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
57669,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
43684,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90817,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
99857,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
101531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
101025,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
179,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
172,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
170,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
80107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
74228,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
88744,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
48229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48555,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69640,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
45303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70015,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80363,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7214,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7215,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
7216,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7217,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6214,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6213,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
6218,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6818,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
95611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70342,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6815,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
6817,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40887,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95167,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
49793,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
91952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117529,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
32464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7669,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26819,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54274,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
54272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1769,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1762,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
